胡赵,Hu Zhao
胡总书记,Secretary-General Hu
纽约时报+宝宝,New York Times+baby
任贤良,Ren Xianliang
该关就关,close those which must be closed
个人媒体+无法无天,individual media+defy both heaven and law
统筹两个舆论场,coordinate two spaces for public opinion
陕西省委宣传部,Shaanxi Provincial Party Committee Propaganda Department
陕西宣传部,Shaanxi Propaganda Department
马三家女子劳教所,Masanjia Women’s Labor Re-education Camp
十年前非典+十年后禽流感,SARS ten years ago+bird flu ten years later
竹席,bamboo mat
猪席,pig mat
主习,lord Xi
猪习,pig Xi
zhu习,zhu mat
习+facebook,Xi+facebook
习+脸谱,Xi+facebook
xi主席,Chairman xi
蛤蛤,Toady
蛤丝,Toad thread
蛤主席,Chairman Toad
戒严,martial law
国保,Domestic Security Department
一党执政,one party holds power
昆明+PX,Kunming+PX
安宁+PX,Anning+PX
抵制PX,boycott PX
习boss,boss Xi
习+国母,Xi+first lady
习+彭,Xi+Peng
习+假,Xi+fake
习+王,Xi+king
习+江,Xi+Jiang
习+总,Xi+chief
习+李,Xi+Li
九总统,nine presidents
hu+wen,hu+wen
黄浦江+死猪,Huang River+dead pigs
彭丽媛+同款,Peng Liyuan+similar items
第一夫人+同款,first lady+similar items
彭阿姨,Auntie Peng
习+老,Xi+old
江派,Jiang faction
黄挖挖,Digger Huang
黄WW,Huang WW
黄新初+下课,Huang Xinchu + end class
彭州+石化,Pengzhou + petrochemical industry
涛宝,Tao-Bao
席总,Chief Xi
反对票,dissenting vote
预测+领导人,predict + leaders
预测+主席,predict + chairman
预测+总理,predict + prime minister
终身成就奖,lifetime achievement award
权力+交接,power + handover
胡习,Hu-Xi
习胡,Xi-Hu
猪投上海,pig-throw Shanghai
路透+数据库,Reuters + database
中国官场,Chinese officialdom
connected China,connected China
陈思思,Chen Sisi
瘟疫,pestilence
揭阳,Jieyang
揭西,Jiexi
yu素鸡,yu veggie chicken
蛤蟆精,Toad Spirit
哄产党,Commu-kidding Party
金人庆,Jin Renqing
上浦,Shangpu
棉湖,Mianhu
误邦国,Wu Bangguo
无邦国,Wu Bangguo
吴绑国,Wu Bangguo
吴帮国,Wu Bangguo
无帮国,Wu Bangguo
误帮国,Wu Bangguo
新闻封锁,news blackout
长春+禁令,Changchun + ban
长春+报道要求,Changchun + reporting requirements
接班,succeed
温家宝+卸任,Wen Jiabao + leave office
温+十年,Wen + ten years
执政+十年,govern + ten years
送温神,see off the god Wen
瘟神,the god of plague
X产党,Commun-x Party
沙逼+北京,sand c**t + Beijing
两会+雷人,Two Sessions + shock
五不搞,Five Do-Nots
三个至上,Three Above-Alls
影帝+谢幕,movie star + take a curtain call
三鞠躬,three bows
温家宝+房价,Wen Jiabao + housing prices
影帝+wen,movie star + wen
捍卫新闻自由,defend freedom of the press
舆论钳制,suppression of public opinion
王登朝,Wang Dengchao
朱瑞峰,Zhu Ruifeng
体制外200万,2 million outside of the system
体制外二百万,two million outside of the system
去温,go warm
刁总,President Sly
刁主席,Chairman Sly
贾不假,The Jia family is not fake
白玉为堂金做马,white jade form the Halls; gold compose their horses
我的奋斗,Mein Kampf
月月鸟,Moon Moon Bird
周老虎,Tiger Zhou
周政法,Politburo Zhou
方便面＋下台,instant noodles+leave office
方便面＋出事,instant noodles+have a mishap
方便面＋双规,instant noodles+double detention
方便面＋被抓,instant noodles+caught
方便面＋被捕,instant noodles+arrested
习＋老虎,Xi+tiger
吴兵＋白手套,Wu Bin+white glove 
令谷,Ling Gu
新京报社长,Beijing News president
XJB,XJB
戴自更,Dai Zigeng
戴社长,President Dai
社长+辞职,president + resign
新京报+辞职,Beijing News + resign
转载环球,reprint Global [Times]
289,289
报社,press office
广州大道,Guangzhou Avenue
献花,present flowers
NF,NF
nanzhou,nanzhou
southern+weekend,southern + weekend
共同声明,joint statement
报禁,press prohibition
新闻自由,freedom of the press
贺词,message of greeting
献词,dedication message
违宪,violate the constitution
南,south
方,place
周,week
末,end
nf+zm,nf + zm
nanfang,nanfang
读懂中国,read and understand China
宪政,constitutionalism
中国梦,China dream
中宣,Central Propaganda [Department]
宣传部,Propaganda Department
审查,censor
庹震,Tuo Zhen
坨震,Lump Zhen
尺度,measure
广东+宣传部,Guangdong + Propaganda Department
南方周末+新年献词,Southern Weekly + New Year’s greeting
南周+新年献词,Nan Zhou + New Year’s greeting
中国梦+宪政梦,China dream + dream of constitutionalism
牛妖,Ox Demon
戴相龙,Dai Xianglong
致敬十大反对者,Tribute to Ten Protesters
泰鸿公司,Taihong Co.
陈破空,Chen Pokong
李克强+PS,Li Keqiang + PS
新华社+PS,Xinhua + PS
俞正声+哥哥,Yu Zhengsheng + older brother
俞正声+家族,Yu Zhengsheng + family
张德江+动车,Zhang Dejiang + power car
素鸡,veggie chicken
全能神,Almighty God
东方闪电,Eastern Lightning
实际神,Real God
长老,elders
七常委,seven Standing Committee members
长萎,long atrophy
常萎,often atrophy
河殇,River Elegy
令JH,Ling JH
谷丽萍,Gu Liping
谷源旭,Gu Yuanxu
周本顺,Zhou Benshun
部长,department head
中组部,Central Committee Organization Department
刘奇葆,Liu Qibao
新疆+切糕,Xinjiang + qiegao
岳阳+切糕,Yueyang + qiegao
切糕+16万,"qiegao + 160,000"
卫星锅盖,satellite dish
李彦宏+离婚,Robin Li + divorce
李彦宏+婚变,Robin Li + marriage crisis
李彦宏+小三,Robin Li + mistress
鸿忠+录音笔,Hongzhong + pen recorder
抢录音笔,grab the pen recorder
抢笔书记,pen-grabbing secretary
抢笔省长,pen-grabbing governor
录音笔事件,pen recorder incident
eighteen big,eighteen big
向巴平措,Qiangba Puncog
习JP,XiJP
习书记,Secretary Xi
习皇,Emperor Xi
习夫人,Lady Xi
皇后娘娘,Her Majesty the Empress
第一夫人,First Lady
彭夫人,Lady Peng
dejiang,dejiang
gaoli,gaoli
jiaqinglin,jiaqinglin
jinping,jinping
keqiang,keqiang
qishan,qishan
wangyang,wangyang
yunshan,yunshan
zhengsheng,zhengsheng
七巨头,Seven Chiefs
李总理,Prime Minister Li
金日成+大学,Kim Il-sung + university
刘永清,Liu Yongqing
温总理,Prime Minister Wen
阎晶晶,Yan Jingjing
薄温,Bo Wen
开会+打架,hold a meeting + fight
会场+打架,assembly hall + fight
会后+打架,after the meeting + fight
登基,ascend the throne
内定,decide behind closed doors
习李,Xi-Li
裸腿,naked leg
裸退,naked retirement
七长老,Seven Elders
政治中心区,area of political importance
出租车+填表,taxi + fill out a form
出租车+长安街,taxi + Chang'an Avenue
封闭车窗,seal off a car window
出租车+窗,taxi + window
公交车+窗,bus + window
石八大,stone eight big
石巴大,stone bar big
斯巴达,Sparta
斯巴大,Sparbig
屎吧嗒,shit smack
屎粑大,the shit cake is big
思八达,think eight arrive
丝八大,thread eight big
丝巴大,thread bar big
撕八大,tear eight big
撕巴大,tear bar big
死八大,die eight big
死巴大,die bar big
范徐丽泰,Rita Fan
2.7b,2.7b
27+美元,27 + U.S. dollars
王卫东,Wang Weidong
白涛,Bai Tao
纽时,Niu Shi
扭腰times,Twisttimes
刘奇,Liu Ji
王辉忠,Wang Huizhong
宁波+大学生,Ningbo + college student
宁波+追悼会,Ningbo + memorial service
宁波+公安局+王伟标,Ningbo + Public Security Bureau + Wang Weibiao
市长刘奇,Mayor Liu Ji
天一广场,Tianyi Square
wen+亿,wen + hundred million
wen+纽约,wen + New York
wen+家人,wen + family
wen+财产,wen + assets
wen+财富,wen + wealth
总理+家人,prime minister + family
总理+家族,prime minister + family
总理+财产,prime minister + assets
镇海,Zhenhai
PX,PX (paraxylene)
我们要生存 我们要吃饭,"We want to survive, we want to get by"
催泪弹,tear gas
集体上访,collectively petition officials
宁波+散步,Ningbo + take a walk
莺歌海,Yinggehai
赵连海,Zhao Lianhai
樊奇杭,Fan Qihang
纽约时报,New York Times
纽约SB,New York SB
扭腰时报,Twist Times
NY,NY
New York Times,New York Times
27亿,2.7 billion
温+财产,Wen + assets
温+财富,Wen + wealth
温+家族,Wen + family
温+总理,Wen + prime minister
温宝,Wen treasure
温党,Wen Party
温帝,Wen Emperor
影帝,movie star
温夫人,Lady Wen
温+钻石女王,Wen + diamond queen
杨志云,Yang Zhiyun
段伟红,Duan Weihong
戴梦得,Daimengde
温太子,Crown Prince Wen
温少爷,Young Master Wen
郑建源,Zheng Jianyuan
中国卫通,China Satellite Communications Corporation
创优科技,Excellence Science and Technology
新天域资本公司,New Horizon Capital
帝国+分裂,empire + break apart
泸州交警,Luzhou traffic police
泸州+骚乱,Luzhou + riot
泸州+民愤,Luzhou + public anger
保卫斯巴达,defend Sparta
双开,double expulsion
支持+薄,support + Bo
拥护+薄,endorse + Bo
挺+薄,endure + Bo
18大+薄,18big + Bo
十八（大）+薄,Eighteen (Big) + Bo
重庆+薄,Chongqing + Bo
王立军+薄,Wang Lijun + Bo
入常,enter Standing Committee
逼宫,force the king to abdicate
胡德平,Hu Deping
刁哥,Brother Sly
坐轮椅出来,come out in a wheelchair
北京+乱,Beijing + chaos
库车,Kuqa
婊叔,Prostitute Uncle
李金（柱）,Li Jin(zhu)
（李）金柱,(Li) Jinzhu
表哥,Watch Brother
表叔,Watch Uncle
李省长,Governor Li
李副省长,Vice Governor Li
反日,anti-Japan
抗日,anti-Japan
砸+车,smash + car
打砸,smash + car
吴龙,Wu Long
抗议,protest
打砸抢,"beating, smashing and looting"
暴徒,thug
封校,school closure
亮马桥,Liangmaqiao
焦国标,Jiao Guobiao
王+成都,Wang + Chengdu
肝癌,liver cancer
背伤,back injury
皇储,crown prince
储君,crown prince
X近平,XJinping
jinping,jinping
近平+车祸,Jinping + car accident
国强+车祸,Guoqiang + car accident
HeGuoqiang,HeGuoqiang
百鸡王,King of the Hundred Chickens
国民教育,national education
国教科,national education course
政府总部,central government offices
政总,central government offices
罢课,student strike
鱼素鸡,Fish Veggie Chicken
学民思潮,Scholarism
双规,dual designation
捅鸡局,Bureau of Dicking Around
赵天韶,Zhao Tianshao
顾纪祥,Gu Jiyang
章丽霞,Zhang Lixia
屁民报,Rabble News
P民报,P People News
替身,stand-in
裸照,naked photos
不雅照,vulgar photos
温世珍,Wen Shizhen
狐瘟,fox plague
合肥+法院,Hefei + court
开庭,open court session
审理,try [a case]
范承秀,Fan Chengxiu
毒杀,kill with poison
bo+guagua,bo+guagua
领馆,consulate
经济观察报+查封,Economic Observer + seize
内联网,intranet
卖淫,prostitution
防火长城,Great Firewall
兲朝,Celestial Empire
邪灵,evil spirit
启冬,Qidong
启西,QiWest
qi东,qiEast
起东,Qidong
王子纸业,Oji Paper
洗脑,brainwashing
国家+军队,country + army
孙建华,Sun Jianhua
启东,Qidong
QD,QD
Q东,QDong
启D,QiD
王子造纸,Oji Paper
傅政华,Fu Zhenghua
头七,first seven days after a death
北京+问责,Beijing + assign blame
北京民政局,Beijing Municipal Bureau of Civil Affairs
捐你妹,donate my ass
南周,Nan Zhou
南方周末,Southern Weekend
郭,Guo
金,Jin
龙,Long
guo,guo
jin,jin
long,long
郭JL,GuoJL
王,Wang
安,An
顺,Shun
an,an
shun,shun
市长,mayor
通报,briefing
死亡人数,death toll
房山+死亡,Fangshan + death
北京+死亡,Beijing + death
北京+吉林,Beijing + Ji Lin
书记+辞职,secretary + resign
书记+下课,secretary + leave class
李士祥,Li Shixiang
金龙,Jinlong
安顺,Anshun
张高丽,Zhang Gaoli
郭金龙,Guo Jinlong
王安顺,Wang Anshun
北京+辞职,Beijing + resign
北京+下台,Beijing + leave office
市长+下课,mayor + dismiss
市长+下台,mayor + leave office
市长+辞职,mayor + resign
正腐,govern-rot
胡,Hu
HU主,HUzhu
刘淇+吉林,Liu Qi + Jilin
刘淇+长白山,Liu Qi + Changbaishan
刘淇+封山,Liu Qi + close off a mountain
刘淇+围堵,Liu Qi + encircle
天池,Heaven Lake
温+总理,Wen + Premier
蓟县,Ji County
孤立事件,isolated incident
奸相,leader who brings down the country by abusing his power
习,Xi
XI,XI
XJP,XJP
国家主席,President [of the Nation]
彭博,Bloomberg
Bloomberg,Bloomberg
齐桥桥,Qi Qiaoqiao
齐安安,Qi An'an
邓家贵,Deng Jiagui
吴龙,Wu Long
张燕南,Zhang Yannan
北京+合康,Beijing + Hiconics
新邮通,New Postcom
江西稀土,Jiangxi Rare Earths
七一+上街,July 1 + take to the streets
七一+示威,July 1 + march
you行,youGO
维多利亚,Victoria
铜锣湾,Causeway Bay
沦陷,fall into enemy hands
大话精,Big Liar
梁振英,Leung Chun-ying
港共,Hong Kong Communist Party
沙溪,Shaxi
豪吐,Haotu
左滩,Zuotan
中山+聚集,Zhongshan + gathering
中山+芒果,Zhongshan + mango
中山+骚乱,Zhongshan + riot
四川+小学生,Sichuan + elementary school student
四川+芒果,Sichuan + mango
胡主席,Chairman Hu
捡国旗,pick up the flag
通稿,wire story
九千岁,9000 years old
作秀,make a show
伊利+奶粉,Yili + milk powder
伊利+汞,Yili + mercury
含笑酒泉,die happy
LWY,LWY
liwangyang,liwangyang
人权+行动,human rights + action
长虹桥+警车,Changhongqiao + police car
茅于轼,Mao Yushi
boxun,boxun
changweibo.com,changweibo.com
太阳宫+热电厂,Taiyanggong + thermal power station
太阳宫+爆炸,Taiyanggong + explosion
热电厂+爆炸,thermal power station + explosion
北京+巨响,Beijing + loud sound
北京+发生爆炸,Beijing + explosion occurred
李旺阳,Li Wangyang
汤灿,Tang Can
章子怡+接受调查,Zhang Ziyi + accept investigation
章子怡+限制出境,Zhang Ziyi + restricted from leaving the country
占占人,man (人) in front of two tanks (占)
上证,Shanghai Composite
收盘,closing quotation [in stock market]
指数,index
下跌,fall [of price]
股市,stock market
令公子,Prince Ling
小令,Little Ling
高速+车震,high-speed + car sex
车祸+车震,car crash + car sex
国家安全沙皇,national security czar
三角政治联盟,triangle political alliance
木樨地,Muxidi
公主坟,Gongzhufen
北京屠城,massacre in Beijing
明天,tomorrow
昨天,yesterday
火,fire
烛,candle
血,blood
民,people
运,movement
政,government
动,move
坦,tǎn (as in tank 坦克)
碾,crush
祭,ceremony
8,8
八,eight
捌,eight
eight,eight
9,9
九,nine
玖,nine
nine,nine
6,6
六,six
陆,six
six,six
4,4
四,four
肆,four
four,four
35,35
23,23
二十三,twenty-three
廿三,twenty-three
三十五,thirty-five
周年,anniversary
今天,today
那年,that year
宣言,declaration
纪念,commemorate
公园,park
维园,Victoria Park
平反,redress
悼念,mourn
追思,recall
默哀,silent tribute
晚会,evening event
黑衣,black clothes
上街,go into the street
勿忘,never forget
毋忘,never forget
小秘书,Little Secretary
推特,Twitter
主义,-ism
自治,autonomous
（天）安门母亲,(Tian)anmen Mothers
北岛,Bei Dao
袁木,Yuan Mu
邓力群,Deng Liqun
严家其,Yan Jiaqi
韩东方,Han Dongfang
翟伟民,Zhai Weimin
陈子明,Chen Ziming
巨无霸,Big Mac
八一广场,Bayi Square
揭秘,uncover secrets
色猫,sex kitten
腌肉,salted meat
鸵鸟肉,ostrich meat
韩耀 ,Han Yao
连环失踪案,chain of missing people
大腿肉,thigh meat
尸骨,skeleton
剔肉埋骨,strip the flesh and bury the bones
吃+少年,eat + juvenile
吃+受害者,eat + victim
人权,human rights
renquan,renquan
ren权,renRights
人quan,HumanQuan
human rights,human rights
晋宁,Jinning
食人魔,cannibal
杀人狂,homicidal mania
吃人,eat people
张永明,Zhang Yongming
云南+失踪,Yunnan + missing
肢解+尸体,dismember + corpse
云南+杀,Yunnan + kill
雷锋,Lei Feng
乌尔,Wu'er
猥亵,obscene
冤案,unjust case
炫富女,Show-Off Girl
马力宏,Ma Lihong
马驰+法拉利+新加坡,Ma Chi + Ferrari + Singapore
周永,Zhouyong
zy康,zyKang
z永K,zYongK
刘明泽,Liu Mingze
财产+公示,assets + make public
财产+公布,assets + issue
（梅）宁华,(Mei) Ninghua
平可夫,Ping Kefu
殷德义,Yin Deyi
李禾禾,Li Hehe
习公主,Princess Xi
习+明泽,Xi + Mingze
纽约大学,New York Univeristy
骆+信访办,Locke + Office of Letters and Complaints
陈光C,Chen Guang C
陈G诚,Chen G Cheng
C光C,C Guang C
CG诚,CG Cheng
路透,Reuters
十八+延期,eighteen + postpone
18+延期,18 + postpone
人大委员长,NPC Standing Committee chairman
北京日报,Beijing Daily
墨镜哥,Sunglasses Brother
眼镜哥,Glasses Brother
美国+信访办,U.S. + petition office
骆家辉+信访办,Gary Locke + petition office
五四+一个月,May Fourth + one month
捌玖,nine eight
玖捌,eight nine
朝阳医院,Chaoyang Hospital
自行离开,left of his own volition
骆家辉+医院,Gary Locke + hospital
光cheng,Guangcheng
guang诚,guangcheng
美+大使,U.S. + embassy
朝阳医院+骆家辉,Chaoyang Hospital + Gary Locke
朝阳医院+华盛顿邮报,Chaoyang Hospital + Washington Post
越狱,escape from prison
变态辣椒,Rebel Pepper
领事馆,consulate
法广,Radio France Internationale
linyi,linyi
,
阿炳,Abing
三点要求,three requests
胡佳+曾金燕,Hu Jia + Zeng Jinyan
王铮,Wang Zheng
美的惊动了党,beauty shocked the Party
珍珠,pearl
zhen+zhu,zhen+zhu
何培蓉,He Peirong
陈克贵,Chen Kegui
UA898,UA898
使馆,embassy
CNN,CNN
BBC,BBC
肖申克,Shawshank Redemption
临沂,Linyi
GC,GC
盲人,blind man
瞎子,blind man
guangcheng,guangcheng
光+诚,light + truth
声援+赵普,support + Zhao Pu
赵普+停职,Zhao Pu + suspended from duties
赵普+停岗,Zhao Pu + suspended from post
GKL,GKL
权斗 ,power struggle
公告 ,announcement
特警 ,special police
袭来 ,Surprise-Attack Comes
赖昌星,Lai Changxing
被刺,stabbed/murdered
被砍,pricked
被扎,cut
人民+医院,people + hospital
邢志敏,Xing Zhimin
航天总医院,Aerospace General Hospital
711,711
吕福志,Lü Fuke
亡国,doomed nation
綦江,Qijiang
我们要吃饭,we want to eat
万盛,Wansheng
立案,filed for investigation
纪委,Commission for Discipline Inspection
调查,investigate
广隶,Guang Li
尼尔,Neil
英国+商人,British businessman
英国+保姆,British housekeeper
熙,Xi
瓜瓜,Guagua
BO,BO
XI,XI
重庆,Chongqing
火锅,hotpot
西红柿,tomato
西南王,King of the Southwest
渝督,Minister of Yu
谷,Gu
开来,Kailai
gu,gu
kailai,kailai
王丽娟,Wang Lijuan
护士长,head nurse
大力王,Energetic Wang
王立JUN,Wang Li JUN
wanglijun,wanglijun
叛逃,defect
中共中央,Central Committee
篡党,usurp Party leadership
温相,Wen Xiang
政治斗争,political struggle
励之,Lizhi
方lizhi,Fang lizhi
方校长,[University] President Fang
中科大+校长,University of Science and Technology of China + president
习+薄,Xi + Bo
习储君,Crown Prince Xi
北京日报+总书记,Beijing Daily + secretary-general
换班,changing of the guard
倪玉兰,Ni Yulan
肖勇,Xiao Yong
欧荣贵,Ou Ronggui
杨崇,Yang Chong
刘珊娟,Liu Shanjuan
黄文勋,Huang Wenxun
张新起,Zhang Xinqi
gov,gov
习禁评,Xi Cannot-Comment
政法委+培训,Political and Legislative Affairs Committee + training
地方党委,local Party committee
HU锦套,HU Embroidered-Set
民主自由,democratic freedom
,
徐明,Xu Ming
实德+经济案,[Dalian] Shide [Group] + economic case
温女婿,Wen's son-in-law
北京+斗争,Beijing + fight
京城+斗争,capital city + fight
被阉,be castrated
刘晓原,Liu Xiaoyuan
尔康,Erkang
共军,communist armed forces
重庆+薄熙来,Chongqing + Bo Xilai
习主席,Chairman Xi
梁振英+人民网,Leung Chun-ying + PeopleNet [People's Daily Online]
梁振英+简历,Leung Chun-ying + résumé
梁振英+同志,Leung Chun-ying + comrade
梁书记+人民网,Secretary Leung + People Daily Online
抗议+油价,protest + price of oil
解禁,lift a ban
女同,female comrade (lesbian)
警变,[armed] police mutiny
西藏+自焚,Tibet + self-immolation
藏+里,[Tibet] + inside
抵制日货,boycott Japanese goods
4月3日,April Third
四+事件,four + incident
海伍德,Heywood
张德江,Zhang Dejiang
调入,transfer
军车,military vehicle
政法委+武警,Politics and Law Commission + armed police
北京+军警,Beijing + military and police
军队+枪响,army + sound of gunshots
换血,change blood
薄瓜瓜,Bo Guagua
贾公子,Prince Jia
北京+军车,Beijing + miltary vehicle
北京+军队,Beijing + army
四大天王+被秒,four great emperors + seconded
京城+戒严,capital + impose martial law
北京+戒严,Beijing + impose martial law
军队+进京,army + enter the capital
li长春,li Changchun
胡石根,Hu Shigen
封从德,Feng Congde
绝食书,Hunger Strike Declaration
四二二+事件,four two two + incident
四二六社论,four two six editorial
四二七+游行,four two seven + march
四+运动,four + movement
重庆模式,Chongqing model
尼尔伍德,Neil Wood
Neil Wood,Neil Wood
Nick Haywood,Nick Haywood
胡core,Hu core
习core,Xi core
江+蛤蟆,Jiang + toad
周永k,Zhou Yongk
zhou永康,zhou Yongkang
江胡斗,Jiang-Hu fight
康+宝宝,Kang + babies
王护士长,Head Nurse Wang
师傅+天线,master + antenna
造反,rebel
中共+内讧,CCP + internal conflict
高层+内讧,high level + internal conflict
高层+内斗,high level + internal struggle
康师傅,Kang Shifu
面瘫胡,Frozen-Faced Hu [Jintao]
六扇门,imperial judiciary
水工系,Department of Irrigation Works
天线宝（宝）,Teletubby
江小鱼,Jiang Little-fish
方便面+下架,instant noodles + expired
轮胎+天线,tire + antenna
习+太子,Xi + princeling
兵变,mutiny
zhou yongkang,zhou yongkang
ZYK,ZYK
周YK,Zhou YK
胡一刀,Hu Yidao
帝都,imperial capital
康师傅+下架,Kang Shifu + expired
王丽娟+护士长,Wang Lijuan + head nurse
番号不明部队,troops of unclear designation
天线宝宝+康师傅,Teletubby + Kang Shifu
天线宝宝+方便面,Teletubby + instant noodles
天线宝宝+轮胎,Teletubby + tire
锦湖轮胎,Jin Hu tire
锦胡轮胎,Jin Hu tire
京城+内斗,capital + internal struggle
北京+内斗,Beijing + internal struggle
中共+内斗,CCP + internal struggle
3月20日,March 20th
北京+昨晚,Beijing + last night
北京+大事,Beijing + big event
北京+枪,Beijing + gun
政变,coup d'état
领导层,level of leaders
北京+出事,Beijing + something happened
军车如林,forest of military vehicles
正规军调入,regular army transfer
北京高层,Beijing high level
falali,falali
实名,real name
邓立群,Deng Liqun
立军,Lijun
王立军,Wang Lijun
BXL,BXL
boxilai,boxilai
熙来,Xilai
西来,Xilai
谷开来,Gu Kailai
查身份证,check identification
尚书,imperial high minister
北四环+车祸,North Fourth Ring + car crash
保福寺+车祸,Temple of the Guarding of Blessing
法拉利,Ferrari
薄,Bo
3月13日,March 13th
李月月鸟,Li Moon Moon Bird [Li Peng]
砍刀,machete
丁家班,Ding Jiaban
东方红时空,East Is Red Space (CCTV staff Spring Festival show)
李庄事件,Li Zhuang incident
章沁生,Zhang Qinsheng
马晓军,Ma Xiaojun
税正宽,Shui Zhengkuan
外泄,leak (secrets)
新疆+砍杀事件,Xinjiang + hacking death incident
叶城,Kargilik
WLJ,WLJ
何厚铧,He Houhua
黄明,Huang Ming
李颖,Li Ying
38军,38th Army
大活,Angelica dahurica
瘦腿袜,slimming stockings
不厚,not thick
姜维平,Jiang Weiping
王立军+公开信,Wang Lijun + open letter
黄奇帆,Huang Qifan
邱进,Qiu Jin
团中央,Communist Youth League
保护性拆除+临时性强奸,protective demolition + temporary rape
平西王,King Who Pacified the West
来俊臣,Lai Junchen
薄督,Captain Bo
成都美领馆,U.S. consulate in Chengdu
美领馆,U.S. embassy
政治庇护,political asylum
叙利亚+紧急声明,Syria + emergency declaration
王立军,Wang Lijun
盲人律师,blind lawyer
苹果日报,Apple Daily
刘信达,Liu Xinda
甘孜,Garze
阿坝,Aba (Prefecture)
活埋+名单,bury alive + list of names
200+活埋,200 + bury alive
去国声明,leave the country and make a statement
网络评论员,Internet commentator
李思思男友,Li Sisi's boyfriend
薄熙来,Bo Xilai
七周年,seventh anniversary
7周年,7th anniversary
艾晓明,Ai Xiaoming
暴露,divulge
宪政民主,constitutional democracy
宗教+迫害,religion + persecution
同胞书,Books of Compatriots
反共,anti-communist
钱小芊,Qian Xiaoqian
互联网信息办公室,Internet Information Office
员老,elders [of CCP]
国台办,Taiwan Affairs Office
黎庆洪+涉黑,Li Qinghong + criminal activity
十七届+中央,17th + CCP
台湾独立,Taiwan independence
争鸣,contend
温总,Chief Wen
布局,arrangement (of chessboard)
军阀,warlord
删除负面信息,delete negative information
负面信息删除,negative information delete
网络删帖,deleted online posts
影帝温,Movie Star Wen
东京热,Tokyo-Hot
费孝通,Fei Xiaotong
余杰,Yu Jie
截访,block petitioners
人体,human body
丁书苗,Ding Shumiao
刘荻,Liu Di
独立中文笔会,Independent Chinese PEN Center
中国之春,Chinese Spring
黄雀行动,Operation Yellowbird
高自联,Capital Autonomous Federation of University Students
北高联,Capital Autonomous Federation of University Students 
民主中国,democratic China
夺权,seize power
黄丽满,Huang Liman
朝鲜+政变,North Korea + coup
朝鲜+兵变,North Korea + mutiny
square,square
lichangchun,lichangchun
xijinping,xijinping
庹,Tuo
坨,lump
2000+大禹治水,2000 + Yu the Great Controls the Waters
南周,Nan Zhou
南方周末,Southern Weekly
公开信,open letter
献词事件,New Year's greeting
煽动颠覆国家政权,incite subversion of state power
中联办,Liaison Office of the Central People's Government [in Hong Kong SAR]
热比娅,Libya
智晟,Zhisheng
港支联会,Hong Kong Alliance
国政通,Guozhengtong (microblog real-name marketplace)
动乱,turmoil
吕加平,Lü Jiaping
江宋,Jiang Song (Jiang Zemin)
江鬼,Devil Jiang (Jiang Zemin)
宪法35条,Article 35 of the constitution
薛健婉,Xue Jinbo
黄玉斌,Huang Yubin
天鹅绒革命,Velvet Revolution
黄莉新,Huang Lixin
毛小平,Mao Xiaoping
第一书记,first secretary-general
彭博社,Peng Boshe
张宏良,Zhang Hongliang
大法,[Falun] Dafa
郑雁雄,Zheng Yanxiong
伊斯兰,Islam
东突,ETLO [East Turkestan Liberation Organization]
枪声,[sound of] gunshot
下体,nether regions
感言,testimonial
露丝,Rose [character from Internet novel Tomb of the Gods (神墓)]
公民社会,civil society
迫害,persecute
厉以宁,Li Yining
周旭洲,Zhou Xuzhou
WK,WK
微博实名,Weibo real name
党委书记,Party committee secretary
天与地,When Heaven Burns
庄烈宏,Zhuang Liehong
国际特赦,Amnesty International
汕尾,Shanwei
9.21,9.21
猝死,sudden death
薛锦波,Xue Jinbo
袭击,surprise attack
对峙,confront
乌鸦 坎坷,crow bumpy (first character in each word together are Wukan)
陆丰,Lufeng
wukan,wukan
巨乳,big breasts
豪乳,big breasts
露点,dew point
一虎八奶,One Tiger Eight Breasts
宪章,charter
老妈蹄花,Laoma Tihua (documentary by Ai Weiwei)
乌坎,Wukan
学联,student federation
乌尔,Wu'er
请用文明来说服我,please use civilzation to persuade me
占凡体,[Hu] Zhanfan style
我在美国当市长助理,I Was a Mayoral Aide in the U.S. [book title]
李群,Li Qun
元老,senior statesman
屁股,butt
洗牌,shuffle cards
 蒋彦永,Jiang Yanyong
僧人自焚,monk self-immolates
四川 事件,Sichuan event
四川 军队,Sichuan army
轮奸,gang rape
多维,Duowei (overseas media organization)
艾婶,"Aunt Ai (sounds like ""god Ai [Weiwei])"
共青团中央,Communist Youth League central authorities
习太子,Princeling Xi
习王储,Crown Prince Xi
忠党国,faithful to the party-state
垮台,fall from power
倒台,fall from power
颜色革命,color revolution
余慧文,Yu Huiwen
郑恩宠,Zheng Enchong
江氏常委,Standing Committee members surnamed Jiang
辛子陵,Xin Ziling
博讯,Boxun
带路党,Guiding Party
美分党,One-Cent Party
天葬,sky burial
吃精,eat cum
茉莉花革,Jasmine Revolution
江罗,Jiang Luo
Jasmine,Jasmine
北京+年终奖,Beijing + year-end bonus
裆中央,Central Crotch (CCP)
姬胜德,Ji Shengde
杨尚昆,Yang Shangkun
邹家华,Zou Jiahua
叶选平,Ye Xuanping
胡海青,Hu Haiqing
尉健行,Wei Jianxing
王荔蕻,Wang Lihong
冯正虎,Feng Zhenghu
王奉友,Wang Fengyou
敏感,sensitive
政治体制改革,reform of the political structure
